1500;May;27;A;71.5N;152.4E;320;04m13s
1895;Mar;26;P;61.0N;64.8W;;
1895;Aug;20;P;61.8N;97.7E;;
1895;Sep;18;P;61.0S;140.7E;;
1896;Feb;13;A;64.6S;3.5E;761;05m48s
1896;Aug;9;T;54.4N;132.2E;182;02m43s
1897;Feb;1;A;27.1S;115.7W;94;02m34s
1897;Jul;29;A;15.3N;59.0W;35;01m05s
1898;Jan;22;T;9.5N;63.6E;96;02m21s
1898;Jul;18;A;35.7S;130.1W;385;06m11s
1898;Dec;13;P;66.8S;174.5E;;
1899;Jan;11;P;64.0N;167.5E;;
1899;Jun;8;P;67.2N;98.9W;;
1899;Dec;3;A;86.6S;121.5E;140;01m01s
1900;May;28;T;44.8N;46.5W;92;02m10s
1900;Nov;22;A;33.1S;64.8E;220;06m42s
1901;May;18;T;1.7S;98.4E;238;06m29s
1901;Nov;11;A;10.8N;68.9E;336;11m01s
1902;Apr;8;Pe;71.7N;142.4W;;
1902;May;7;P;70.0S;125.1W;;
1902;Oct;31;P;70.8N;100.8E;;
1903;Mar;29;A;56.2N;130.3E;153;01m53s
1903;Sep;21;T;58.0S;77.2E;241;02m12s
1904;Mar;17;A;5.6N;94.7E;237;08m07s
1904;Sep;9;T;3.7S;134.5W;234;06m20s
1905;Mar;6;A;39.5S;117.4E;334;07m58s
1905;Aug;30;T;42.5N;4.3W;192;03m46s
1906;Feb;23;P;71.4S;170.3W;;
1906;Jul;21;P;68.6S;33.3W;;
1906;Aug;20;P;70.8N;66.4W;;
1907;Jan;14;T;38.3N;86.4E;189;02m25s
1907;Jul;10;A;16.9S;50.9W;258;07m23s
1908;Jan;3;T;11.8S;145.1W;149;04m14s
1908;Jun;28;A;31.4N;67.2W;126;04m00s
1908;Dec;23;H;53.4S;0.5W;10;00m12s
1909;Jun;17;H;82.9N;123.6E;51;00m24s
1909;Dec;12;P;65.0S;86.0E;;
1910;May;9;T;48.2S;125.2E;594;04m15s
1910;Nov;2;P;61.9N;155.1W;;
1911;Apr;28;T;1.9N;151.9W;190;04m57s
1911;Oct;22;A;6.3N;121.4E;133;03m47s
1912;Apr;17;H;38.4N;11.3W;1;00m02s
1912;Oct;10;T;28.1S;40.1W;85;01m55s
1913;Apr;6;P;61.2N;175.7E;;
1913;Aug;31;P;61.5N;26.8W;;
1913;Sep;30;P;61.0S;11.6E;;
1914;Feb;25;A;62.1S;113.3W;839;05m35s
1914;Aug;21;T;54.5N;27.1E;170;02m14s
1915;Feb;14;A;24.0S;120.7E;77;02m04s
1915;Aug;10;A;16.4N;161.4W;52;01m33s
1916;Feb;3;T;11.1N;67.7W;108;02m36s
1916;Jul;30;A;29.0S;132.4E;313;06m24s
1916;Dec;24;P;65.7S;32.1E;;
1917;Jan;23;P;63.2N;25.6E;;
1917;Jun;19;P;66.2N;150.1E;;
1917;Jul;19;Pb;63.7S;101.8E;;
1917;Dec;14;A;88.0S;124.8E;189;01m17s
1918;Jun;8;T;50.9N;152.0W;112;02m23s
1918;Dec;3;A;36.1S;53.7W;236;07m06s
1919;May;29;T;4.4N;16.7W;244;06m51s
1919;Nov;22;A;6.9N;48.9W;341;11m37s
1920;May;18;P;69.1S;107.7E;;
1920;Nov;10;P;69.9N;29.8W;;
1921;Apr;8;A;64.5N;5.6E;192;01m50s
1921;Oct;1;T;66.1S;56.1W;291;01m52s
1922;Mar;28;A;12.3N;18.0W;233;07m50s
1922;Sep;21;T;10.7S;104.5E;226;05m59s
1923;Mar;17;A;33.0S;2.4E;305;07m51s
1923;Sep;10;T;34.7N;121.8W;167;03m37s
1924;Mar;5;P;71.9S;55.6E;;
1924;Jul;31;P;69.6S;146.0W;;
1924;Aug;30;P;71.5N;172.9E;;
1925;Jan;24;T;40.5N;49.6W;206;02m32s
1925;Jul;20;A;25.3S;150.0W;300;07m15s
1926;Jan;14;T;10.1S;82.3E;147;04m11s
1926;Jul;9;A;25.6N;165.1W;115;03m51s
1927;Jan;3;A;52.8S;124.8W;2;00m03s
1927;Jun;29;T;78.1N;73.8E;77;00m50s
1927;Dec;24;P;66.1S;47.7W;;
1928;May;19;T-;63.3S;22.5E;-;-
1928;Jun;17;Pb;65.6N;70.6E;;
1928;Nov;12;P;62.6N;81.1E;;
1929;May;9;T;1.6N;92.7E;193;05m07s
1929;Nov;1;A;4.5N;3.1E;134;03m54s
1930;Apr;28;H;39.4N;121.2W;1;00m01s
1930;Oct;21;T;30.5S;161.1W;84;01m55s
1931;Apr;18;P;61.5N;58.9E;;
1931;Sep;12;Pe;61.2N;152.8W;;
1931;Oct;11;P;61.2S;119.5W;;
1932;Mar;7;A;60.7S;134.4E;1083;05m19s
1932;Aug;31;T;54.5N;79.5W;155;01m45s
1933;Feb;24;A;20.8S;2.1W;58;01m32s
1933;Aug;21;A;16.9N;95.9E;71;02m04s
1934;Feb;14;T;13.2N;161.7E;123;02m53s
1934;Aug;10;A;24.5S;34.6E;280;06m33s
1935;Jan;5;Pe;64.7S;110.2W;;
1935;Feb;3;P;62.5N;115.4W;;
1935;Jun;30;P;65.2N;39.1E;;
1935;Jul;30;P;62.9S;5.9W;;
1935;Dec;25;A;83.5S;9.4E;234;01m30s
1936;Jun;19;T;56.1N;104.7E;132;02m31s
1936;Dec;13;A;37.8S;172.6W;251;07m25s
1937;Jun;8;T;9.9N;130.5W;250;07m04s
1937;Dec;2;A;4.0N;167.8W;344;12m00s
1938;May;29;T;52.7S;22.0W;675;04m05s
1938;Nov;21;P;68.9N;162.0W;;
1939;Apr;19;A;73.1N;129.1W;285;01m49s
1939;Oct;12;T;72.8S;155.1E;418;01m32s
1940;Apr;7;A;19.2N;128.5W;230;07m30s
1940;Oct;1;T;17.5S;18.2W;218;05m35s
1941;Mar;27;A;26.2S;110.9W;276;07m41s
1941;Sep;21;T;27.3N;119.1E;143;03m22s
1942;Mar;16;P;72.2S;76.8W;;
1942;Aug;12;Pe;70.4S;99.9E;;
1942;Sep;10;P;71.9N;50.0E;;
1943;Feb;4;T;43.6N;175.1E;229;02m39s
1943;Aug;1;A;34.8S;108.6E;367;06m59s
1944;Jan;25;T;7.6S;50.2W;146;04m09s
1944;Jul;20;A;19.0N;95.7E;108;03m42s
1945;Jan;14;A;51.1S;110.3E;12;00m15s
1945;Jul;9;T;70.0N;17.2W;92;01m15s
1946;Jan;3;P;67.1S;177.6E;;
1946;May;30;P;64.1S;101.0W;;
1946;Jun;29;P;66.6N;50.8W;;
1946;Nov;23;P;63.4N;45.3W;;
1947;May;20;T;0.2N;21.4W;196;05m13s
1947;Nov;12;A;3.0N;117.4W;135;03m59s
1948;May;9;A;39.8N;131.2E;0;00m00s
1948;Nov;1;T;33.1S;76.2E;84;01m56s
1949;Apr;28;P;61.9N;55.7W;;
1949;Oct;21;P;61.5S;107.5E;;
1950;Mar;18;A-;60.9S;40.9E;-;-
1950;Sep;12;T;54.8N;172.3E;134;01m14s
1951;Mar;7;A;17.7S;123.5W;38;00m59s
1951;Sep;1;A;16.5N;8.5W;91;02m36s
1952;Feb;25;T;15.6N;32.7E;138;03m09s
1952;Aug;20;A;21.7S;64.1W;264;06m40s
1953;Feb;14;P;61.9N;104.9E;;
1953;Jul;11;P;64.3N;71.7W;;
1953;Aug;9;P;62.2S;114.7W;;
1954;Jan;5;A;79.1S;120.8W;278;01m42s
1954;Jun;30;T;60.5N;4.2E;153;02m35s
1954;Dec;25;A;38.4S;68.2E;262;07m39s
1955;Jun;20;T;14.8N;117.0E;254;07m08s
1955;Dec;14;A;2.1N;72.2E;346;12m09s
1956;Jun;8;T;40.8S;140.7W;429;04m45s
1956;Dec;2;P;67.9N;64.6E;;
1957;Apr;30;A+;70.6N;40.3E;-;-
1957;Oct;23;T-;71.2S;23.1W;-;-
1958;Apr;19;A;26.5N;123.6E;228;07m07s
1958;Oct;12;T;24.0S;142.4W;209;05m11s
1959;Apr;8;A;19.1S;137.6E;247;07m26s
1959;Oct;2;T;20.4N;1.4W;120;03m02s
1960;Mar;27;P;72.1S;151.9E;;
1960;Sep;20;P;72.1N;74.1W;;
1961;Feb;15;T;47.4N;40.0E;258;02m45s
1961;Aug;11;A;45.8S;4.0E;499;06m35s
1962;Feb;5;T;4.2S;178.1E;147;04m08s
1962;Jul;31;Am;12.0N;5.7W;103;03m33s
1963;Jan;25;A;48.2S;15.0W;20;00m25s
1963;Jul;20;T;61.7N;119.6W;101;01m40s
1964;Jan;14;P;68.2S;43.1E;;
1964;Jun;10;P;65.0S;135.9E;;
1964;Jul;9;P;67.6N;172.9W;;
1964;Dec;4;P;64.3N;173.3W;;
1965;May;30;T;2.5S;133.8W;198;05m15s
1965;Nov;23;A;1.7N;119.8E;134;04m02s
1966;May;20;A;39.2N;26.4E;3;00m05s
1966;Nov;12;T;35.6S;48.2W;84;01m57s
1967;May;9;P;62.5N;168.1W;;
1967;Nov;2;T-;62.0S;27.8W;-;-
1968;Mar;28;P;61.0S;79.8W;;
1968;Sep;22;T;56.2N;64.0E;104;00m40s
1969;Mar;18;A;14.8S;116.3E;16;00m26s
1969;Sep;11;A;15.6N;114.1W;114;03m11s
1970;Mar;7;T;18.2N;94.7W;153;03m28s
1970;Aug;31;A;20.3S;164.0W;258;06m47s
1971;Feb;25;P;61.4N;33.5W;;
1971;Jul;22;Pe;63.5N;177.0E;;
1971;Aug;20;P;61.7S;135.4E;;
1972;Jan;16;A;74.9S;107.7E;321;01m53s
1972;Jul;10;T;63.5N;94.2W;175;02m36s
1973;Jan;4;A;37.9S;51.2W;271;07m49s
1973;Jun;30;T;18.8N;5.6E;256;07m04s
1973;Dec;24;A;1.1N;48.5W;345;12m02s
1974;Jun;20;T;32.1S;103.7E;344;05m09s
1974;Dec;13;P;66.8N;69.4W;;
1975;May;11;P;69.7N;80.2W;;
1975;Nov;3;P;70.4S;161.7W;;
1976;Apr;29;A;34.0N;18.3E;227;06m41s
1976;Oct;23;T;30.0S;92.3E;199;04m46s
1977;Apr;18;A;11.9S;28.3E;220;07m04s
1977;Oct;12;T;14.1N;123.6W;99;02m37s
1978;Apr;7;P;71.9S;23.3E;;
1978;Oct;2;P;72.0N;159.6E;;
1979;Feb;26;T;52.1N;94.5W;298;02m49s
1979;Aug;22;A;59.6S;108.5W;953;06m03s
1980;Feb;16;T;0.1S;47.1E;149;04m08s
1980;Aug;10;A;4.6N;108.9W;100;03m23s
1981;Feb;4;A;44.4S;140.8W;25;00m33s
1981;Jul;31;T;53.3N;134.1E;108;02m02s
1982;Jan;25;P;69.3S;91.7W;;
1982;Jun;21;P;65.9S;13.2E;;
1982;Jul;20;P;68.6N;64.2E;;
1982;Dec;15;P;65.3N;56.9E;;
1983;Jun;11;T;6.2S;114.2E;199;05m11s
1983;Dec;4;A;0.9N;4.7W;131;04m01s
1984;May;30;A;37.5N;76.7W;7;00m11s
1984;Nov;22;T;37.8S;173.6W;85;02m00s
1985;May;19;P;63.2N;81.1E;;
1985;Nov;12;T;68.6S;142.6W;690;01m59s
1986;Apr;9;P;61.2S;161.4E;;
1986;Oct;3;H;59.9N;37.1W;1;00m00s
1987;Mar;29;H;12.3S;2.3W;5;00m08s
1987;Sep;23;A;14.3N;138.4E;137;03m49s
1988;Mar;18;T;20.7N;140.0E;169;03m46s
1988;Sep;11;A;20.0S;94.4E;258;06m57s
1989;Mar;7;P;61.2N;169.8W;;
1989;Aug;31;P;61.3S;23.6E;;
1990;Jan;26;A;71.0S;22.2W;373;02m03s
1990;Jul;22;T;65.2N;168.9E;201;02m33s
1991;Jan;15;A;36.4S;170.4W;277;07m53s
1991;Jul;11;Tm;22.0N;105.2W;258;06m53s
1992;Jan;4;A;1.0N;169.7W;340;11m41s
1992;Jun;30;T;25.2S;9.5W;294;05m21s
1992;Dec;24;P;65.7N;155.7E;;
1993;May;21;P;68.8N;162.3E;;
1993;Nov;13;P;69.6S;58.3E;;
1994;May;10;A;41.5N;84.1W;230;06m13s
1994;Nov;3;T;35.4S;34.2W;189;04m23s
1995;Apr;29;A;4.8S;79.4W;196;06m37s
1995;Oct;24;T;8.4N;113.2E;78;02m10s
1996;Apr;17;P;71.3S;104.0W;;
1996;Oct;12;P;71.7N;32.1E;;
1997;Mar;9;T;57.8N;130.7E;356;02m50s
1997;Sep;2;P;71.8S;114.3E;;
1998;Feb;26;T;4.7N;82.7W;151;04m09s
1998;Aug;22;A;3.0S;145.4E;99;03m14s
1999;Feb;16;A;39.8S;93.9E;29;00m40s
1999;Aug;11;T;45.1N;24.3E;112;02m23s
2000;Feb;5;P;70.2S;134.1E;;
2000;Jul;1;P;66.9S;109.5W;;
2000;Jul;31;P;69.5N;59.9W;;
2000;Dec;25;P;66.3N;74.1W;;
2001;Jun;21;T;11.3S;2.7E;200;04m57s
2001;Dec;14;A;0.6N;130.7W;126;03m53s
2002;Jun;10;A;34.5N;178.6W;13;00m23s
2002;Dec;4;T;39.5S;59.6E;87;02m04s
2003;May;31;An;66.6N;24.5W;-;03m37s
2003;Nov;23;T;72.7S;88.4E;495;01m57s
2004;Apr;19;P;61.6S;44.3E;;
2004;Oct;14;P;61.2N;153.7W;;
2005;Apr;8;H;10.6S;119.0W;27;00m42s
2005;Oct;3;A;12.9N;28.7E;162;04m32s
2006;Mar;29;T;23.2N;16.7E;184;04m07s
2006;Sep;22;A;20.6S;9.1W;261;07m09s
2007;Mar;19;P;61.0N;55.5E;;
2007;Sep;11;P;61.0S;90.2W;;
2008;Feb;7;A;67.6S;150.5W;444;02m12s
2008;Aug;1;T;65.7N;72.3E;237;02m27s
2009;Jan;26;A;34.1S;70.2E;280;07m54s
2009;Jul;22;T;24.2N;144.1E;258;06m39s
2010;Jan;15;A;1.6N;69.3E;333;11m08s
2010;Jul;11;T;19.7S;121.9W;259;05m20s
2011;Jan;4;P;64.7N;20.8E;;
2011;Jun;1;P;67.8N;46.8E;;
2011;Jul;1;Pb;65.2S;28.6E;;
2011;Nov;25;P;68.6S;82.4W;;
2012;May;20;A;49.1N;176.3E;237;05m46s
2012;Nov;13;T;40.0S;161.3W;179;04m02s
2013;May;10;A;2.2N;175.5E;173;06m03s
2013;Nov;3;H3;3.5N;11.7W;58;01m40s
2014;Apr;29;A-;70.6S;131.3E;-;-
2014;Oct;23;P;71.2N;97.2W;;
2015;Mar;20;T;64.4N;6.6W;463;02m47s
2015;Sep;13;P;72.1S;2.3W;;
2016;Mar;9;T;10.1N;148.8E;155;04m09s
2016;Sep;1;A;10.7S;37.8E;100;03m06s
2017;Feb;26;A;34.7S;31.2W;31;00m44s
2017;Aug;21;T;37.0N;87.7W;115;02m40s
2018;Feb;15;P;71.0S;0.6E;;
2018;Jul;13;P;67.9S;127.4E;;
2018;Aug;11;P;70.4N;174.5E;;
2019;Jan;6;P;67.4N;153.6E;;
2019;Jul;2;T;17.4S;109.0W;201;04m33s
2019;Dec;26;A;1.0N;102.3E;118;03m40s
2020;Jun;21;Am;30.5N;79.7E;21;00m38s
2020;Dec;14;T;40.3S;67.9W;90;02m10s
2021;Jun;10;A;80.8N;66.8W;527;03m51s
2021;Dec;4;T;76.8S;46.2W;419;01m54s
2022;Apr;30;P;62.1S;71.5W;;
2022;Oct;25;P;61.6N;77.4E;;
2023;Apr;20;H;9.6S;125.8E;49;01m16s
2023;Oct;14;A;11.4N;83.1W;187;05m17s
2024;Apr;8;T;25.3N;104.1W;198;04m28s
2024;Oct;2;A;22.0S;114.5W;266;07m25s
2025;Mar;29;P;61.1N;77.1W;;
2025;Sep;21;P;60.9S;153.5E;;
2026;Feb;17;A;64.7S;86.8E;616;02m20s
2026;Aug;12;T;65.2N;25.2W;294;02m18s
2027;Feb;6;A;31.3S;48.5W;282;07m51s
2027;Aug;2;T;25.5N;33.2E;258;06m23s
2028;Jan;26;A;3.0N;51.5W;323;10m27s
2028;Jul;22;T;15.6S;126.7E;230;05m10s
2029;Jan;14;P;63.7N;114.2W;;
2029;Jun;12;P;66.8N;66.2W;;
2029;Jul;11;P;64.3S;85.6W;;
2029;Dec;5;P;67.5S;135.7E;;
2030;Jun;1;A;56.5N;80.1E;250;05m21s
2030;Nov;25;T;43.6S;71.2E;169;03m44s
2031;May;21;A;8.9N;71.7E;152;05m26s
2031;Nov;14;H;0.6S;137.6W;38;01m08s
2032;May;9;A;51.3S;7.1W;44;00m22s
2032;Nov;3;P;70.4N;132.6E;;
2033;Mar;30;T;71.3N;155.8W;781;02m37s
2033;Sep;23;P;72.2S;121.2W;;
2034;Mar;20;T;16.1N;22.2E;159;04m09s
2034;Sep;12;A;18.2S;72.6W;102;02m58s
2035;Mar;9;A;29.0S;154.9W;31;00m48s
2035;Sep;2;T;29.1N;158.0E;116;02m54s
2036;Feb;27;P;71.6S;131.4W;;
2036;Jul;23;P;68.9S;3.6E;;
2036;Aug;21;P;71.1N;47.0E;;
2037;Jan;16;P;68.5N;20.8E;;
2037;Jul;13;T;24.8S;139.1E;201;03m58s
2038;Jan;5;A;2.1N;25.4W;107;03m18s
2038;Jul;2;A;25.4N;21.9W;31;01m00s
2038;Dec;26;T;40.3S;164.0E;95;02m18s
2039;Jun;21;A;78.9N;102.1W;365;04m05s
2039;Dec;15;T;80.9S;172.8E;380;01m51s
2040;May;11;P;62.8S;174.4E;;
2040;Nov;4;P;62.2N;53.4W;;
2041;Apr;30;T;9.6S;12.2E;72;01m51s
2041;Oct;25;A;9.9N;162.9E;213;06m07s
2042;Apr;20;T;27.0N;137.3E;210;04m51s
2042;Oct;14;A;23.7S;137.8E;273;07m44s
2043;Apr;9;T+;61.3N;152.0E;-;-
2043;Oct;3;A-;61.0S;35.3E;-;-
2044;Feb;28;As;62.2S;25.6W;-;02m27s
2044;Aug;23;T;64.3N;120.4W;453;02m04s
2045;Feb;16;A;28.3S;166.2W;281;07m47s
2045;Aug;12;T;25.9N;78.5W;256;06m06s
2046;Feb;5;A;4.8N;171.4W;310;09m42s
2046;Aug;2;T;12.7S;15.2E;206;04m51s
2047;Jan;26;P;62.9N;111.7E;;
2047;Jun;23;P;65.8N;178.0W;;
2047;Jul;22;P;63.4S;160.2E;;
2047;Dec;16;P;66.4S;6.6W;;
2048;Jun;11;A;63.7N;11.5W;272;04m58s
2048;Dec;5;T;46.1S;56.4W;160;03m28s
2049;May;31;A;15.3N;29.9W;134;04m45s
2049;Nov;25;H;3.8S;95.2E;21;00m38s
2050;May;20;H;40.1S;123.7W;27;00m21s
2050;Nov;14;P;69.5N;1.0E;;
2051;Apr;11;P;71.6N;32.2E;;
2051;Oct;4;P;72.0S;117.7E;;
2052;Mar;30;T;22.4N;102.5W;164;04m08s
2052;Sep;22;A;25.7S;175.0E;106;02m51s
2053;Mar;20;A;23.0S;83.0E;31;00m50s
2053;Sep;12;T;21.5N;41.7E;116;03m04s
2054;Mar;9;P;72.0S;97.9E;;
2054;Aug;3;Pe;69.8S;121.3W;;
2054;Sep;2;P;71.7N;82.3W;;
2055;Jan;27;P;69.5N;112.2W;;
2055;Jul;24;T;33.3S;25.8E;202;03m17s
2056;Jan;16;A;3.9N;153.5W;95;02m52s
2056;Jul;12;A;19.4N;123.7W;43;01m26s
2057;Jan;5;T;39.2S;35.2E;102;02m29s
2057;Jul;1;A;71.5N;176.2W;298;04m23s
2057;Dec;26;T;84.9S;21.8E;355;01m50s
2058;May;22;P;63.5S;61.1E;;
2058;Jun;21;Pb;65.9N;9.9E;;
2058;Nov;16;P;62.9N;174.2E;;
2059;May;11;T;10.7S;100.4W;95;02m23s
2059;Nov;5;A;8.7N;47.1E;238;07m00s
2060;Apr;30;T;28.0N;20.9E;222;05m15s
2060;Oct;24;A;25.8S;28.1E;281;08m06s
2061;Apr;20;T;64.5N;59.2E;559;02m37s
2061;Oct;13;A;62.1S;54.4W;743;03m41s
2062;Mar;11;P;61.0S;147.1W;;
2062;Sep;3;P;61.3N;150.3E;;
2063;Feb;28;A;25.2S;77.7E;280;07m41s
2063;Aug;24;T;25.6N;168.4E;252;05m49s
2064;Feb;17;A;7.0N;69.7E;295;08m56s
2064;Aug;12;T;10.9S;96.0W;184;04m28s
2065;Feb;5;P;62.2N;21.9W;;
2065;Jul;3;P;64.8N;71.9E;;
2065;Aug;2;P;62.7S;46.5E;;
2065;Dec;27;P;65.4S;149.2W;;
2066;Jun;22;A;70.1N;96.4W;309;04m40s
2066;Dec;17;T;47.4S;175.8E;152;03m14s
2067;Jun;11;A;21.0N;130.2W;119;04m05s
2067;Dec;6;H;6.0S;32.4W;4;00m08s
2068;May;31;T;31.0S;123.2E;63;01m06s
2068;Nov;24;P;68.5N;131.1W;;
2069;Apr;21;P;71.0N;101.3W;;
2069;May;20;Pb;68.8S;69.9W;;
2069;Oct;15;P;71.6S;5.5W;;
2070;Apr;11;T;29.1N;135.1E;168;04m04s
2070;Oct;4;A;32.8S;60.4E;110;02m44s
2071;Mar;31;A;16.7S;37.0W;31;00m52s
2071;Sep;23;T;14.2N;76.7W;116;03m11s
2072;Mar;19;P;72.2S;30.4W;;
2072;Sep;12;T;69.8N;102.0E;732;03m13s
2073;Feb;7;P;70.5N;114.9E;;
2073;Aug;3;T;43.2S;89.4W;206;02m29s
2074;Jan;27;A;6.6N;78.8E;79;02m21s
2074;Jul;24;A;12.8N;133.7E;58;01m57s
2075;Jan;16;T;37.2S;94.1W;110;02m42s
2075;Jul;13;A;63.1N;95.2E;262;04m45s
2076;Jan;6;T;87.2S;173.7W;340;01m49s
2076;Jun;1;P;64.4S;51.2W;;
2076;Jul;1;P;67.0N;98.1W;;
2076;Nov;26;P;63.7N;40.1E;;
2077;May;22;T;13.1S;148.3E;119;02m54s
2077;Nov;15;A;7.8N;70.8W;262;07m54s
2078;May;11;T;28.1N;93.7W;232;05m40s
2078;Nov;4;A;27.8S;83.3W;287;08m29s
2079;May;1;T;66.2N;46.3W;406;02m55s
2079;Oct;24;A;63.4S;160.6W;495;03m39s
2080;Mar;21;P;60.9S;85.9E;;
2080;Sep;13;P;61.1N;25.8E;;
2081;Mar;10;A;22.4S;36.7W;277;07m36s
2081;Sep;3;T;24.6N;53.6E;247;05m33s
2082;Feb;27;A;9.4N;47.1W;277;08m12s
2082;Aug;24;T;10.3S;151.8E;163;04m01s
2083;Feb;16;P;61.6N;154.1W;;
2083;Jul;15;Pe;64.0N;37.7W;;
2083;Aug;13;P;62.1S;67.5W;;
2084;Jan;7;P;64.4S;68.5E;;
2084;Jul;3;A;75.0N;169.1W;377;04m25s
2084;Dec;27;T;47.3S;47.7E;146;03m04s
2085;Jun;22;A;26.2N;131.3E;106;03m29s
2085;Dec;16;A;7.3S;160.8W;10;00m19s
2086;Jun;11;T;23.2S;12.5E;86;01m48s
2086;Dec;6;P;67.4N;96.2E;;
2087;May;2;P;70.3N;127.6E;;
2087;Jun;1;P;67.8S;165.4E;;
2087;Oct;26;P;71.0S;130.5W;;
2088;Apr;21;T;36.0N;15.1E;173;03m58s
2088;Oct;14;A;39.7S;56.0W;115;02m38s
2089;Apr;10;A;10.2S;154.8W;30;00m53s
2089;Oct;4;T;7.4N;162.8E;115;03m14s
2090;Mar;31;P;72.1S;156.3W;;
2090;Sep;23;T;60.7N;40.5W;463;03m36s
2091;Feb;18;P;71.2N;17.8W;;
2091;Aug;15;T;55.6S;150.5E;236;01m38s
2092;Feb;7;A;9.9N;48.7W;62;01m48s
2092;Aug;3;A;5.6N;30.3E;75;02m31s
2093;Jan;27;T;34.1S;136.4E;119;02m58s
2093;Jul;23;A;54.6N;1.3E;241;05m11s
2094;Jan;16;T;84.8S;10.6W;329;01m51s
2094;Jun;13;P;65.3S;163.6W;;
2094;Jul;12;P;68.0N;152.8E;;
2094;Dec;7;P;64.7N;95.0W;;
2095;Jun;2;T;16.7S;37.2E;145;03m18s
2095;Nov;27;A;7.2N;169.8E;285;08m47s
2096;May;22;T;27.3N;153.4E;241;06m07s
2096;Nov;15;A;29.7S;163.3E;294;08m53s
2097;May;11;T;67.4N;149.5W;339;03m10s
2097;Nov;4;A;65.8S;86.8E;411;03m36s
2098;Apr;1;P;61.0S;38.1W;;
2098;Sep;25;P;61.1N;101.0W;;
2098;Oct;24;Pb;61.8S;95.5W;;
2099;Mar;21;A;20.0S;149.0W;275;07m32s
2099;Sep;14;T;23.4N;62.8W;241;05m18s
2100;Mar;10;A;12.0N;162.4W;257;07m29s
2100;Sep;4;T;10.5S;39.0E;142;03m32s
2101;Feb;28;An;60.5N;80.0E;-;02m44s
2101;Aug;24;P;61.6S;178.2E;;
2102;Jan;19;P;63.5S;73.6W;;
2102;Jul;15;A;75.9N;134.2E;539;04m14s
2103;Jan;8;T;46.1S;80.8W;140;02m57s
2103;Jul;4;Am;30.3N;33.2E;96;02m57s
2103;Dec;29;A;7.5S;70.5E;23;00m43s
2104;Jun;22;T;16.6S;96.8W;103;02m26s
2104;Dec;17;A+;66.4N;36.6W;-;-
2105;May;14;P;69.4N;1.4W;;
2105;Jun;12;P;66.8S;41.9E;;
